workerid,block_number,predicate,crit_noun,noun,class,other_noun,wrongs,nounclass,speaker_order,qud,response_other,response,block,slide_number,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
143,"""2""","""polite""",NA,"""people in their 50&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.67,"""priors""",9,"""English""","""1""","""Female""","""45""","""Yes""","""Yes""","""2""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3UNH76FOCTGPTL2ZLNADLF5QTWOMYK""",143,"""Submitted""","""Wed May 16 01:17:50 PDT 2018""","""Tue May 15 08:27:46 PDT 2018""","""Tue May 15 08:37:50 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""8.437166666666666"""
143,"""2""","""smart""",NA,"""Americans""","""NA""",NA,NA,NA,NA,NA,NA,0.75,"""priors""",10,"""English""","""1""","""Female""","""45""","""Yes""","""Yes""","""2""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3UNH76FOCTGPTL2ZLNADLF5QTWOMYK""",143,"""Submitted""","""Wed May 16 01:17:50 PDT 2018""","""Tue May 15 08:27:46 PDT 2018""","""Tue May 15 08:37:50 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""8.437166666666666"""
143,"""2""","""rational""",NA,"""men""","""NA""",NA,NA,NA,NA,NA,NA,0.7,"""priors""",11,"""English""","""1""","""Female""","""45""","""Yes""","""Yes""","""2""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3UNH76FOCTGPTL2ZLNADLF5QTWOMYK""",143,"""Submitted""","""Wed May 16 01:17:50 PDT 2018""","""Tue May 15 08:27:46 PDT 2018""","""Tue May 15 08:37:50 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""8.437166666666666"""
143,"""2""","""rational""",NA,"""women""","""NA""",NA,NA,NA,NA,NA,NA,0.77,"""priors""",12,"""English""","""1""","""Female""","""45""","""Yes""","""Yes""","""2""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3UNH76FOCTGPTL2ZLNADLF5QTWOMYK""",143,"""Submitted""","""Wed May 16 01:17:50 PDT 2018""","""Tue May 15 08:27:46 PDT 2018""","""Tue May 15 08:37:50 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""8.437166666666666"""
143,"""2""","""competent""",NA,"""Democrats""","""NA""",NA,NA,NA,NA,NA,NA,0.34,"""priors""",13,"""English""","""1""","""Female""","""45""","""Yes""","""Yes""","""2""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3UNH76FOCTGPTL2ZLNADLF5QTWOMYK""",143,"""Submitted""","""Wed May 16 01:17:50 PDT 2018""","""Tue May 15 08:27:46 PDT 2018""","""Tue May 15 08:37:50 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""8.437166666666666"""
143,"""2""","""polite""",NA,"""people in their 20&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.51,"""priors""",14,"""English""","""1""","""Female""","""45""","""Yes""","""Yes""","""2""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3UNH76FOCTGPTL2ZLNADLF5QTWOMYK""",143,"""Submitted""","""Wed May 16 01:17:50 PDT 2018""","""Tue May 15 08:27:46 PDT 2018""","""Tue May 15 08:37:50 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""8.437166666666666"""
143,"""2""","""competent""",NA,"""Republicans""","""NA""",NA,NA,NA,NA,NA,NA,0.73,"""priors""",15,"""English""","""1""","""Female""","""45""","""Yes""","""Yes""","""2""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3UNH76FOCTGPTL2ZLNADLF5QTWOMYK""",143,"""Submitted""","""Wed May 16 01:17:50 PDT 2018""","""Tue May 15 08:27:46 PDT 2018""","""Tue May 15 08:37:50 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""8.437166666666666"""
144,"""1""","""competent""","""Democrats""",NA,NA,"""Republicans""",1,"""political_party""","""male/female""","""who""",0.34,0.47,"""cover_stories""",3,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
144,"""1""","""smart""","""Americans""",NA,NA,"""Europeans""",0,"""nationality""","""male/female""","""who""",0.49,0.52,"""cover_stories""",4,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
144,"""1""","""polite""","""People in their 20&quotechars""",NA,NA,"""People in their 50&quotechars""",0,"""age""","""female/male""","""are""",0.46,0.55,"""cover_stories""",5,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
144,"""1""","""rational""","""women""",NA,NA,"""men""",0,"""gender""","""female/male""","""are""",0.51,0.54,"""cover_stories""",6,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
144,"""2""","""competent""",NA,"""Democrats""","""NA""",NA,NA,NA,NA,NA,NA,0.46,"""priors""",8,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
144,"""2""","""smart""",NA,"""Americans""","""NA""",NA,NA,NA,NA,NA,NA,0.5,"""priors""",9,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
144,"""2""","""rational""",NA,"""men""","""NA""",NA,NA,NA,NA,NA,NA,0.23,"""priors""",10,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
144,"""2""","""polite""",NA,"""people in their 50&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.52,"""priors""",11,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
144,"""2""","""rational""",NA,"""women""","""NA""",NA,NA,NA,NA,NA,NA,0.49,"""priors""",12,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
144,"""2""","""polite""",NA,"""people in their 20&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.25,"""priors""",13,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
144,"""2""","""smart""",NA,"""Europeans""","""NA""",NA,NA,NA,NA,NA,NA,0.52,"""priors""",14,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
144,"""2""","""competent""",NA,"""Republicans""","""NA""",NA,NA,NA,NA,NA,NA,0.06,"""priors""",15,"""english""","""1""","""Female""","""21""","""""","""Yes""","""2""","""Mac""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EFVCAY5L4KKD75W5MZR6AP7WNOJ8X""",144,"""Submitted""","""Wed May 16 01:18:20 PDT 2018""","""Tue May 15 08:09:31 PDT 2018""","""Tue May 15 08:38:20 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7486"""
145,"""1""","""smart""","""Americans""",NA,NA,"""Europeans""",0,"""nationality""","""male/female""","""are""",0.8,0.95,"""cover_stories""",3,"""English""","""2""","""Male""","""28""","""Yes""","""Yes""","""4""","""Mac""",1200,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3OS46CRSLGA60OM2TWGCPK4ALF56VJ""",145,"""Submitted""","""Wed May 16 01:25:07 PDT 2018""","""Tue May 15 08:36:22 PDT 2018""","""Tue May 15 08:45:07 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7754"""
145,"""1""","""polite""","""People in their 20&quotechars""",NA,NA,"""People in their 50&quotechars""",0,"""age""","""female/male""","""are""",0.82,0.84,"""cover_stories""",4,"""English""","""2""","""Male""","""28""","""Yes""","""Yes""","""4""","""Mac""",1200,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3OS46CRSLGA60OM2TWGCPK4ALF56VJ""",145,"""Submitted""","""Wed May 16 01:25:07 PDT 2018""","""Tue May 15 08:36:22 PDT 2018""","""Tue May 15 08:45:07 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7754"""
145,"""1""","""rational""","""men""",NA,NA,"""women""",0,"""gender""","""male/female""","""who""",0.66,0.98,"""cover_stories""",5,"""English""","""2""","""Male""","""28""","""Yes""","""Yes""","""4""","""Mac""",1200,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3OS46CRSLGA60OM2TWGCPK4ALF56VJ""",145,"""Submitted""","""Wed May 16 01:25:07 PDT 2018""","""Tue May 15 08:36:22 PDT 2018""","""Tue May 15 08:45:07 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7754"""
145,"""1""","""competent""","""Democrats""",NA,NA,"""Republicans""",0,"""political_party""","""male/female""","""who""",0.54,0.88,"""cover_stories""",6,"""English""","""2""","""Male""","""28""","""Yes""","""Yes""","""4""","""Mac""",1200,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3OS46CRSLGA60OM2TWGCPK4ALF56VJ""",145,"""Submitted""","""Wed May 16 01:25:07 PDT 2018""","""Tue May 15 08:36:22 PDT 2018""","""Tue May 15 08:45:07 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7754"""
145,"""2""","""smart""",NA,"""Europeans""","""NA""",NA,NA,NA,NA,NA,NA,0.91,"""priors""",8,"""English""","""2""","""Male""","""28""","""Yes""","""Yes""","""4""","""Mac""",1200,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3OS46CRSLGA60OM2TWGCPK4ALF56VJ""",145,"""Submitted""","""Wed May 16 01:25:07 PDT 2018""","""Tue May 15 08:36:22 PDT 2018""","""Tue May 15 08:45:07 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7754"""
145,"""2""","""competent""",NA,"""Republicans""","""NA""",NA,NA,NA,NA,NA,NA,0.58,"""priors""",9,"""English""","""2""","""Male""","""28""","""Yes""","""Yes""","""4""","""Mac""",1200,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3OS46CRSLGA60OM2TWGCPK4ALF56VJ""",145,"""Submitted""","""Wed May 16 01:25:07 PDT 2018""","""Tue May 15 08:36:22 PDT 2018""","""Tue May 15 08:45:07 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7754"""
145,"""2""","""polite""",NA,"""people in their 20&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.38,"""priors""",10,"""English""","""2""","""Male""","""28""","""Yes""","""Yes""","""4""","""Mac""",1200,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3OS46CRSLGA60OM2TWGCPK4ALF56VJ""",145,"""Submitted""","""Wed May 16 01:25:07 PDT 2018""","""Tue May 15 08:36:22 PDT 2018""","""Tue May 15 08:45:07 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.7754"""
