workerid,scenario,response,block,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid.1,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
27,"""get a lipstick at Sephora""",0.91,"""stim_norming""","""english""","""1""","""Female""","""26""","""yes i answer all the questions thruthfully""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""31QNSG6A5S4RTC4U4DAU3KKYDA4873""",3,"""Submitted""","""Sat Sep 01 04:27:17 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:47:17 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.073916666666666"""
27,"""grab a coffee at the gas station""",0.74,"""stim_norming""","""english""","""1""","""Female""","""26""","""yes i answer all the questions thruthfully""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""31QNSG6A5S4RTC4U4DAU3KKYDA4873""",3,"""Submitted""","""Sat Sep 01 04:27:17 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:47:17 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.073916666666666"""
27,"""wear shoes before leaving the house in the morning""",0.8,"""stim_norming""","""english""","""1""","""Female""","""26""","""yes i answer all the questions thruthfully""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""31QNSG6A5S4RTC4U4DAU3KKYDA4873""",3,"""Submitted""","""Sat Sep 01 04:27:17 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:47:17 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.073916666666666"""
27,"""eat a salad for dinner""",0.63,"""stim_norming""","""english""","""1""","""Female""","""26""","""yes i answer all the questions thruthfully""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""31QNSG6A5S4RTC4U4DAU3KKYDA4873""",3,"""Submitted""","""Sat Sep 01 04:27:17 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:47:17 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.073916666666666"""
27,"""purchase tulips as a housewarming gift""",0.83,"""stim_norming""","""english""","""1""","""Female""","""26""","""yes i answer all the questions thruthfully""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""31QNSG6A5S4RTC4U4DAU3KKYDA4873""",3,"""Submitted""","""Sat Sep 01 04:27:17 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:47:17 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.073916666666666"""
28,"""put bell peppers on a pizza""",0.78,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""go to the gym after work""",0.36,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""be born in New York""",0,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""lift weights at the gym""",0.84,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""purchase tulips as a housewarming gift""",0.67,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""buy a necklace as a Mother&quotechars Day gift""",0.18,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""swim freestyle in the pool""",0.67,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""get a lipstick at Sephora""",0.79,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""buy a pair of sandals at the mall""",0.89,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""eat a salad for dinner""",0.84,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""have ice cream for dessert""",0.15,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""die in Chicago""",0,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""speak to one&quotechars partner over the phone""",0.84,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""cook a salmon filet for dinner""",0.69,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""have a mojito at the bar""",0.81,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""wear shoes before leaving the house in the morning""",1,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""grab a coffee at the gas station""",0.75,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""drive a car by turning it on""",1,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""send a fruit basket as an engagement gift""",0.78,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""add kale to a breakfast smoothie""",1,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""travel to San Francisco""",0.52,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
28,"""plant tomatoes in the yard""",0.84,"""stim_norming""","""English""","""2""","""Male""","""32""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:24 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:24 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3WRBLBQ2GRJPHWCYCAW7RYVLUXYG0U""","""3ZPBJO59KQC03W6XYU7MGPNT24XDHG""",4,"""Submitted""","""Sat Sep 01 04:37:03 PDT 2018""","""Fri Aug 31 11:51:21 PDT 2018""","""Fri Aug 31 11:57:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.121"""
